Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
15.4895,,1,1,1.396279,2.01291,-0.5281453
15.50064,,1,1,1.396278,2.013102,-0.5287038
15.5117,,1,1,1.396196,2.013321,-0.529328
15.52282,,1,1,1.396242,2.01353,-0.5298854
15.53396,,1,1,1.396334,2.013794,-0.5304569
15.54507,,1,1,1.396494,2.014114,-0.5310436
15.5562,,1,1,1.396582,2.014426,-0.5315008
15.56721,,1,1,1.396657,2.014707,-0.5319465
15.57833,,1,1,1.396783,2.015071,-0.5324714
15.58944,,1,1,1.396886,2.015367,-0.5328598
15.60067,,1,1,1.396961,2.015674,-0.5333812
15.61174,,1,1,1.397125,2.015891,-0.5339681
15.62284,,1,1,1.397168,2.016092,-0.5343574
15.63388,,1,1,1.397322,2.016295,-0.5348642
15.64503,,1,1,1.397458,2.016355,-0.5353714
15.6561,,1,1,1.397478,2.016422,-0.5354873
15.66721,,1,1,1.397546,2.016446,-0.535965
15.67835,,1,1,1.397714,2.016413,-0.5364475
15.68939,,1,1,1.397691,2.0164,-0.5365798
15.70061,,1,1,1.3977,2.016346,-0.5368348
15.71162,,1,1,1.397875,2.016397,-0.5370928
15.72288,,1,1,1.397843,2.016793,-0.5370947
15.7338,,1,1,1.397876,2.017121,-0.5369483
15.74495,,1,1,1.398167,2.017326,-0.5370202
15.75606,,1,1,1.398075,2.017718,-0.5368406
15.76725,,1,1,1.397858,2.018375,-0.5364302
15.77824,,1,1,1.39794,2.018966,-0.5361854
15.7893,,1,1,1.397994,2.019624,-0.5357406
15.80055,,1,1,1.398041,2.021,-0.5352895
15.81155,,1,1,1.397923,2.022383,-0.5345217
15.82272,,1,1,1.398199,2.023345,-0.5338157
15.83384,,1,1,1.398794,2.025117,-0.5338094
15.84486,,1,1,1.398775,2.028142,-0.5335848
15.85602,,1,1,1.398707,2.030589,-0.5339601
15.86709,,1,1,1.398617,2.032861,-0.5337381
15.87829,,1,1,1.398588,2.034917,-0.5337346
15.88934,,1,1,1.398083,2.03673,-0.5336657
15.90046,,1,1,1.397393,2.038056,-0.5339681
15.91149,,1,1,1.396528,2.039269,-0.5345607
15.92261,,1,1,1.396322,2.041067,-0.5347693
15.93383,,1,1,1.395717,2.042402,-0.5352051
15.94487,,1,1,1.394645,2.044409,-0.535839
15.956,,1,1,1.394135,2.046455,-0.5360452
15.96705,,1,1,1.393473,2.048311,-0.5360682
15.97814,,1,1,1.392699,2.049906,-0.5364375
15.9893,,1,1,1.391935,2.051663,-0.5370626
16.00044,,1,1,1.391168,2.052875,-0.5374671
16.01158,,1,1,1.390402,2.053972,-0.5376835
16.02263,,1,1,1.389927,2.055014,-0.5383656
16.03367,,1,1,1.389384,2.055586,-0.538677
16.04483,,1,1,1.388656,2.056254,-0.5387686
16.05592,,1,1,1.388357,2.056898,-0.5391541
16.06705,,1,1,1.387784,2.057552,-0.5394377
16.07826,,1,1,1.387192,2.05812,-0.5395024
16.08922,,1,1,1.387066,2.058728,-0.5401206
16.10059,,1,1,1.38675,2.05923,-0.540463
16.11145,,1,1,1.386416,2.059437,-0.5405575
16.12254,,1,1,1.386464,2.059569,-0.5410769
16.13368,,1,1,1.386314,2.059524,-0.5413781
16.1451,,1,1,1.385994,2.059366,-0.5413659
16.15591,,1,1,1.386116,2.059238,-0.5417988
16.167,,1,1,1.385953,2.059031,-0.5419986
16.17811,,1,1,1.385617,2.058908,-0.5420398
16.18915,,1,1,1.385502,2.058917,-0.5422572
16.20076,,1,1,1.38517,2.058885,-0.5422752
16.21142,,1,1,1.384589,2.058867,-0.5420339
16.22254,,1,1,1.384195,2.058993,-0.5422385
16.23362,,1,1,1.383651,2.059027,-0.5422366
16.2447,,1,1,1.382955,2.059002,-0.5419562
16.25578,,1,1,1.382425,2.059005,-0.542063
16.26692,,1,1,1.381639,2.059026,-0.5420489
16.27812,,1,1,1.380473,2.058996,-0.5417225
16.28909,,1,1,1.379471,2.059044,-0.5417371
16.30023,,1,1,1.378411,2.059133,-0.541621
16.31134,,1,1,1.376925,2.059256,-0.5411914
16.32251,,1,1,1.375678,2.05943,-0.5411178
16.33406,,1,1,1.374331,2.059662,-0.5407858
16.3447,,1,1,1.372703,2.059886,-0.5401951
16.35576,,1,1,1.37117,2.060244,-0.5397325
16.36686,,1,1,1.369524,2.06064,-0.5392774
16.37796,,1,1,1.367709,2.061022,-0.5387098
16.38912,,1,1,1.365795,2.061428,-0.5383495
16.40033,,1,1,1.363979,2.061828,-0.5379817
16.41126,,1,1,1.361803,2.062116,-0.5373829
16.42236,,1,1,1.359957,2.062322,-0.5369154
16.43349,,1,1,1.358179,2.062418,-0.5364919
16.44464,,1,1,1.356235,2.062536,-0.5360174
16.45571,,1,1,1.354318,2.062721,-0.5356511
16.46682,,1,1,1.352529,2.062842,-0.5351799
16.47802,,1,1,1.350643,2.062984,-0.5345587
16.48906,,1,1,1.349065,2.063099,-0.534029
16.50014,,1,1,1.347597,2.063218,-0.5337216
16.51122,,1,1,1.346198,2.063287,-0.5332426
16.52232,,1,1,1.344863,2.063379,-0.5327566
16.53345,,1,1,1.343688,2.063573,-0.5326347
16.54459,,1,1,1.342343,2.063771,-0.5323002
16.55581,,1,1,1.341124,2.064026,-0.5322452
16.56681,,1,1,1.33999,2.064214,-0.5321232
16.5779,,1,1,1.338807,2.064292,-0.5318576
16.58899,,1,1,1.33778,2.064283,-0.5318654
16.60018,,1,1,1.336967,2.064085,-0.5317913
16.61127,,1,1,1.336036,2.063844,-0.5315769
16.6223,,1,1,1.335278,2.063638,-0.5314071
16.63347,,1,1,1.334599,2.063437,-0.5316027
16.64451,,1,1,1.3339,2.063217,-0.5315622
16.65568,,1,1,1.333262,2.063023,-0.5317755
16.66681,,1,1,1.332679,2.062951,-0.5318986
16.67802,,1,1,1.332042,2.062737,-0.5318813
16.68905,,1,1,1.331502,2.062558,-0.5320983
16.70008,,1,1,1.331025,2.062471,-0.5321934
16.71114,,1,1,1.330406,2.062346,-0.5321665
16.72219,,1,1,1.329893,2.062286,-0.5323925
16.73336,,1,1,1.329367,2.062206,-0.5323707
16.74449,,1,1,1.328825,2.062084,-0.5322915
16.75561,,1,1,1.328415,2.061885,-0.5325488
16.76667,,1,1,1.327998,2.061755,-0.5325773
16.77786,,1,1,1.327517,2.061581,-0.5325123
16.78895,,1,1,1.327127,2.061466,-0.5326506
16.80008,,1,1,1.326774,2.06139,-0.5327028
16.81109,,1,1,1.326327,2.061268,-0.5326405
16.82225,,1,1,1.326052,2.061135,-0.5328929
16.83336,,1,1,1.325755,2.061141,-0.5329878
16.84442,,1,1,1.325436,2.061112,-0.5329928
16.85552,,1,1,1.325219,2.061044,-0.5333395
16.86661,,1,1,1.325008,2.06104,-0.5334265
16.87778,,1,1,1.324772,2.061013,-0.5334432
16.8888,,1,1,1.324621,2.060962,-0.533537
16.89999,,1,1,1.324498,2.060902,-0.5337312
16.91102,,1,1,1.324379,2.060872,-0.5338395
16.92216,,1,1,1.324253,2.060838,-0.5341967
16.93325,,1,1,1.324077,2.060834,-0.5342218
16.94444,,1,1,1.323924,2.060793,-0.5342501
16.95544,,1,1,1.323777,2.060784,-0.5342643
16.96655,,1,1,1.323659,2.060746,-0.5346482
16.97768,,1,1,1.323564,2.060683,-0.5347056
16.9888,,1,1,1.32363,2.060628,-0.5349085
17.00005,,1,1,1.323593,2.060475,-0.5348798
17.011,,1,1,1.323688,2.060361,-0.5350108
17.02213,,1,1,1.323774,2.060266,-0.5350819
17.03318,,1,1,1.323918,2.060077,-0.5354583
17.04441,,1,1,1.324042,2.059956,-0.5355358
17.05544,,1,1,1.324277,2.059855,-0.5360439
17.06658,,1,1,1.324372,2.059719,-0.5359793
17.07801,,1,1,1.324567,2.059626,-0.5361372
17.08871,,1,1,1.324693,2.059594,-0.5361848
17.0999,,1,1,1.324863,2.059449,-0.5366331
17.11095,,1,1,1.324992,2.05935,-0.5367751
17.12211,,1,1,1.325285,2.059244,-0.53723
17.13316,,1,1,1.325383,2.059144,-0.5372689
17.14431,,1,1,1.325554,2.059026,-0.5374984
17.1554,,1,1,1.325785,2.058987,-0.5378435
17.1665,,1,1,1.325836,2.058899,-0.5378766
17.17768,,1,1,1.325866,2.058805,-0.5379435
17.18868,,1,1,1.326123,2.058721,-0.5384427
17.19989,,1,1,1.326167,2.05864,-0.5384816
17.21095,,1,1,1.326192,2.058529,-0.5385387
17.22206,,1,1,1.326478,2.058364,-0.5389807
17.23325,,1,1,1.326529,2.058357,-0.538993
17.24417,,1,1,1.326622,2.058272,-0.5390277
17.25538,,1,1,1.326837,2.058199,-0.5393574
17.26654,,1,1,1.326896,2.058091,-0.5391563
17.2776,,1,1,1.327091,2.058007,-0.5390617
17.28866,,1,1,1.32736,2.057981,-0.5391142
17.29969,,1,1,1.327488,2.057848,-0.5387609
17.31085,,1,1,1.327623,2.057728,-0.5384407
17.32197,,1,1,1.327956,2.057607,-0.5384276
17.33318,,1,1,1.328108,2.057528,-0.5379647
17.34424,,1,1,1.32819,2.057422,-0.5375088
17.35534,,1,1,1.328562,2.057257,-0.5375268
17.36637,,1,1,1.328726,2.057199,-0.5370573
17.37757,,1,1,1.328932,2.057094,-0.536629
17.38914,,1,1,1.329261,2.057009,-0.5364896
17.3999,,1,1,1.329458,2.056987,-0.5359162
17.41085,,1,1,1.329568,2.056917,-0.5353124
17.42188,,1,1,1.329971,2.056781,-0.5351726
17.43323,,1,1,1.330175,2.056643,-0.5344472
17.44422,,1,1,1.330522,2.056543,-0.5338846
17.45536,,1,1,1.331005,2.056451,-0.5334805
17.46639,,1,1,1.331345,2.056365,-0.5326933
17.47757,,1,1,1.331717,2.056265,-0.5319541
17.48857,,1,1,1.332292,2.056278,-0.5312111
17.49974,,1,1,1.332757,2.056266,-0.5303982
17.51112,,1,1,1.333404,2.056252,-0.5297106
17.52193,,1,1,1.334115,2.056303,-0.5290131
17.53299,,1,1,1.334828,2.056289,-0.5280449
17.54418,,1,1,1.335629,2.056294,-0.5271959
17.5553,,1,1,1.336662,2.056313,-0.5266272
17.56641,,1,1,1.337732,2.056412,-0.5256865
17.5775,,1,1,1.338856,2.056482,-0.5248317
17.58857,,1,1,1.34034,2.056523,-0.5241268
17.59974,,1,1,1.341716,2.056698,-0.5231739
17.61072,,1,1,1.343241,2.05686,-0.5222986
17.62189,,1,1,1.344989,2.056956,-0.521789
17.63297,,1,1,1.346703,2.057191,-0.5208378
17.64414,,1,1,1.348426,2.05739,-0.5198861
17.65518,,1,1,1.350547,2.057534,-0.5192576
17.66631,,1,1,1.352569,2.057696,-0.5182863
17.67742,,1,1,1.354657,2.057862,-0.517431
17.68849,,1,1,1.35696,2.057952,-0.5169725
17.69955,,1,1,1.359273,2.058035,-0.5161457
17.71068,,1,1,1.361617,2.058053,-0.5153652
17.72184,,1,1,1.364309,2.057998,-0.5145717
17.73288,,1,1,1.366856,2.057838,-0.5137187
17.744,,1,1,1.369653,2.057646,-0.5130629
17.75513,,1,1,1.372614,2.057455,-0.5124952
17.7662,,1,1,1.375651,2.057159,-0.5118756
17.77751,,1,1,1.378723,2.056862,-0.5112774
17.78849,,1,1,1.382177,2.056563,-0.5109203
17.79964,,1,1,1.385571,2.056209,-0.5106078
17.81077,,1,1,1.389239,2.055663,-0.5105176
17.8222,,1,1,1.393064,2.054989,-0.5106992
17.83316,,1,1,1.396905,2.05429,-0.5107915
17.84407,,1,1,1.401066,2.053365,-0.5112197
17.85525,,1,1,1.40518,2.052402,-0.5116385
17.86619,,1,1,1.409251,2.051265,-0.5120461
17.87756,,1,1,1.413541,2.049886,-0.5128313
17.88841,,1,1,1.417783,2.04843,-0.5138249
17.89959,,1,1,1.421949,2.046833,-0.5147511
17.91072,,1,1,1.426204,2.045173,-0.5158445
17.92182,,1,1,1.430527,2.043223,-0.5173013
17.93298,,1,1,1.434662,2.041357,-0.5187986
17.94407,,1,1,1.438836,2.039221,-0.5205382
17.95515,,1,1,1.442786,2.036939,-0.5222881
17.96615,,1,1,1.446637,2.034715,-0.5240697
17.9774,,1,1,1.450472,2.032102,-0.5262636
17.98863,,1,1,1.454043,2.029514,-0.5284261
17.99978,,1,1,1.457356,2.026804,-0.5306715
18.01061,,1,1,1.460808,2.023923,-0.5332839
18.02173,,1,1,1.463588,2.021102,-0.5358411
18.03288,,1,1,1.466265,2.01837,-0.5382223
18.04388,,1,1,1.468833,2.015515,-0.5410827
18.05506,,1,1,1.470879,2.012615,-0.5436896
18.06625,,1,1,1.472507,2.009465,-0.546151
18.07728,,1,1,1.474448,2.006303,-0.54891
18.08829,,1,1,1.475927,2.003238,-0.5513799
18.09941,,1,1,1.477099,2.000346,-0.5537642
18.11048,,1,1,1.47865,1.997743,-0.5562925
18.12165,,1,1,1.479411,1.99564,-0.5587856
18.13308,,1,1,1.479867,1.993534,-0.5608742
18.14381,,1,1,1.480619,1.991545,-0.5631179
18.15495,,1,1,1.481075,1.989373,-0.5651853
18.16595,,1,1,1.481436,1.987142,-0.5669154
18.1771,,1,1,1.482283,1.985024,-0.5689074
18.18824,,1,1,1.482396,1.983129,-0.5706966
18.19939,,1,1,1.482542,1.981481,-0.5724013
18.2105,,1,1,1.482878,1.980057,-0.5741467
18.22153,,1,1,1.4829,1.978825,-0.5758401
18.23269,,1,1,1.482992,1.977483,-0.5775028
18.24376,,1,1,1.482973,1.976104,-0.5790467
18.25506,,1,1,1.482737,1.974451,-0.5805833
18.26597,,1,1,1.482384,1.972651,-0.5819905
18.27711,,1,1,1.482018,1.970948,-0.5832741
18.28817,,1,1,1.481538,1.969371,-0.5845188
18.29931,,1,1,1.481161,1.968045,-0.5858521
18.31035,,1,1,1.480753,1.96712,-0.5870072
18.32152,,1,1,1.480418,1.966168,-0.5882943
18.33254,,1,1,1.480099,1.965131,-0.5895355
18.34384,,1,1,1.479789,1.964108,-0.5907432
18.3549,,1,1,1.479228,1.962999,-0.5920858
18.36597,,1,1,1.478753,1.961972,-0.5931612
18.37708,,1,1,1.478379,1.961126,-0.5941753
18.38808,,1,1,1.477944,1.960415,-0.5951189
18.39944,,1,1,1.477551,1.959832,-0.5959532
18.41037,,1,1,1.477203,1.959372,-0.5966831
18.42146,,1,1,1.476873,1.958818,-0.5975183
18.43264,,1,1,1.476558,1.958188,-0.5981796
18.44384,,1,1,1.476239,1.957533,-0.598708
18.45481,,1,1,1.475967,1.956705,-0.5992086
18.46601,,1,1,1.475569,1.955873,-0.5996304
18.47706,,1,1,1.475134,1.955087,-0.5998732
18.48825,,1,1,1.474851,1.954246,-0.6001071
18.4993,,1,1,1.474524,1.95348,-0.6005902
18.51038,,1,1,1.474112,1.952652,-0.6009988
18.52151,,1,1,1.473747,1.951831,-0.6014477
18.53251,,1,1,1.473366,1.951056,-0.602036
18.54371,,1,1,1.472727,1.950249,-0.602423
18.55478,,1,1,1.472264,1.94944,-0.6031215
18.5659,,1,1,1.471829,1.948726,-0.603904
18.57712,,1,1,1.471261,1.948076,-0.6047738
18.58808,,1,1,1.470666,1.947455,-0.6060749
18.59949,,1,1,1.470135,1.947002,-0.6076529
18.61035,,1,1,1.469437,1.94646,-0.6095196
18.62143,,1,1,1.468358,1.946481,-0.6115801
18.6325,,1,1,1.467078,1.946281,-0.6141388
18.64358,,1,1,1.465555,1.946447,-0.6173001
18.65478,,1,1,1.463966,1.946804,-0.6208411
18.66586,,1,1,1.461852,1.947145,-0.6249067
18.67702,,1,1,1.4595,1.947473,-0.6287538
18.68803,,1,1,1.456965,1.947829,-0.6326794
18.6991,,1,1,1.453973,1.948015,-0.6363551
18.71027,,1,1,1.451021,1.94826,-0.6398775
18.72135,,1,1,1.447702,1.948279,-0.6433025
18.73248,,1,1,1.444623,1.948144,-0.6463067
18.74364,,1,1,1.441502,1.948052,-0.6489657
18.75466,,1,1,1.43839,1.948005,-0.6514086
18.7658,,1,1,1.435369,1.947649,-0.6533436
18.77702,,1,1,1.43281,1.947364,-0.6552016
18.78807,,1,1,1.430172,1.946961,-0.656767
18.79925,,1,1,1.427746,1.946543,-0.6582754
18.81029,,1,1,1.425604,1.94596,-0.6594511
18.82137,,1,1,1.42332,1.945504,-0.6604916
18.83249,,1,1,1.421467,1.945063,-0.6614806
18.84352,,1,1,1.419815,1.944355,-0.6623064
18.85462,,1,1,1.41766,1.943939,-0.663215
18.86579,,1,1,1.416364,1.943618,-0.6638649
18.8799,,1,1,1.41525,1.94323,-0.6642173
18.88799,,1,1,1.41379,1.942895,-0.6648894
18.89906,,1,1,1.412799,1.942679,-0.6655566
18.91028,,1,1,1.41211,1.942369,-0.6658071
18.92134,,1,1,1.411114,1.942108,-0.6663572
18.93243,,1,1,1.410438,1.941921,-0.6667827
18.94355,,1,1,1.409647,1.941705,-0.6669288
18.95461,,1,1,1.408714,1.941507,-0.6673352
18.96575,,1,1,1.407696,1.94127,-0.6676025
18.97687,,1,1,1.406673,1.941149,-0.6679702
18.98792,,1,1,1.405639,1.941063,-0.6684895
18.99918,,1,1,1.404474,1.94084,-0.6688269
19.01014,,1,1,1.403221,1.940735,-0.669288
19.02125,,1,1,1.401957,1.940596,-0.6699708
19.03232,,1,1,1.400381,1.940369,-0.6703421
19.04359,,1,1,1.398764,1.940303,-0.670873
19.05454,,1,1,1.397233,1.940205,-0.6715003
19.06566,,1,1,1.395698,1.940089,-0.6722332
19.07681,,1,1,1.394058,1.939906,-0.6727327
19.08787,,1,1,1.392495,1.939668,-0.673272
19.09904,,1,1,1.390776,1.939405,-0.673922
19.11006,,1,1,1.389003,1.939169,-0.6745417
19.12127,,1,1,1.387319,1.938966,-0.6751981
19.13239,,1,1,1.385435,1.938689,-0.6759359
19.14357,,1,1,1.383466,1.938437,-0.6766446
19.15469,,1,1,1.381515,1.93808,-0.677419
19.1656,,1,1,1.379456,1.937678,-0.6782871
19.17674,,1,1,1.377108,1.937145,-0.6790867
19.18812,,1,1,1.374861,1.936613,-0.6798474
19.19901,,1,1,1.372397,1.936022,-0.6807868
19.2101,,1,1,1.369695,1.935335,-0.6816072
19.22121,,1,1,1.367011,1.934625,-0.682339
19.23227,,1,1,1.364214,1.933835,-0.6830718
19.24343,,1,1,1.361367,1.932918,-0.6837586
19.25458,,1,1,1.358523,1.932093,-0.6842676
19.26552,,1,1,1.355551,1.931274,-0.6848362
19.2768,,1,1,1.352557,1.930459,-0.6854686
19.28778,,1,1,1.349625,1.929754,-0.686078
19.29889,,1,1,1.346759,1.92904,-0.6865796
19.3101,,1,1,1.343978,1.928315,-0.68722
19.32108,,1,1,1.341495,1.927649,-0.6875665
19.33224,,1,1,1.338825,1.926892,-0.6879073
19.34329,,1,1,1.336387,1.926092,-0.6884711
19.35448,,1,1,1.334036,1.925344,-0.6887795
19.36547,,1,1,1.331692,1.924525,-0.689045
19.37664,,1,1,1.329324,1.923807,-0.6893969
19.38766,,1,1,1.327049,1.923095,-0.6896667
19.39899,,1,1,1.324707,1.92231,-0.6898535
19.40997,,1,1,1.322464,1.921533,-0.6902068
19.42104,,1,1,1.320246,1.920804,-0.6903532
19.43216,,1,1,1.317989,1.919986,-0.6902686
19.44317,,1,1,1.315781,1.919246,-0.6903791
19.45438,,1,1,1.313632,1.918532,-0.6903759
19.46542,,1,1,1.311313,1.917718,-0.6901136
19.47658,,1,1,1.30905,1.917072,-0.6901665
19.48766,,1,1,1.306979,1.91648,-0.6900259
19.49874,,1,1,1.304811,1.915768,-0.6898146
19.50989,,1,1,1.302716,1.915112,-0.6897172
19.521,,1,1,1.300608,1.914476,-0.6894296
19.53201,,1,1,1.298437,1.913798,-0.6890039
19.54321,,1,1,1.296291,1.913167,-0.6887553
19.5543,,1,1,1.294218,1.912586,-0.6883088
19.56547,,1,1,1.292088,1.911917,-0.6877542
19.57653,,1,1,1.290048,1.911431,-0.6871176
19.58772,,1,1,1.28816,1.910905,-0.6866166
19.59884,,1,1,1.28628,1.910321,-0.6860787
19.60979,,1,1,1.284472,1.909859,-0.6855108
19.6211,,1,1,1.282731,1.909421,-0.6850033
19.63201,,1,1,1.281049,1.90893,-0.6844438
19.6431,,1,1,1.279448,1.908532,-0.6839337
19.65425,,1,1,1.278067,1.908124,-0.6833454
19.66533,,1,1,1.276677,1.907682,-0.6827951
19.67652,,1,1,1.275505,1.907326,-0.6823311
19.68754,,1,1,1.274363,1.907024,-0.6818202
19.69864,,1,1,1.273209,1.906669,-0.6812714
19.70983,,1,1,1.272175,1.906477,-0.6808129
19.72098,,1,1,1.271353,1.906303,-0.6803462
19.73207,,1,1,1.270459,1.905972,-0.6797969
19.74315,,1,1,1.269678,1.905842,-0.6792966
19.75423,,1,1,1.269024,1.905688,-0.6788432
19.76529,,1,1,1.268421,1.905468,-0.6783234
19.77639,,1,1,1.268008,1.905407,-0.6779792
19.78754,,1,1,1.267604,1.905388,-0.6775476
19.79871,,1,1,1.267244,1.905358,-0.6772104
19.81012,,1,1,1.26691,1.905489,-0.6767851
19.82088,,1,1,1.266603,1.905598,-0.6764845
19.832,,1,1,1.266336,1.905593,-0.6761325
19.84303,,1,1,1.26622,1.905756,-0.6759089
19.85415,,1,1,1.266173,1.905892,-0.6755784
19.86524,,1,1,1.266074,1.905881,-0.6751705
19.87641,,1,1,1.266098,1.906028,-0.675
19.88741,,1,1,1.265995,1.90617,-0.6748543
19.89866,,1,1,1.265997,1.906139,-0.6745029
19.90966,,1,1,1.266152,1.906286,-0.6743459
19.92082,,1,1,1.266428,1.906382,-0.6741635
19.93194,,1,1,1.266619,1.906438,-0.6740267
19.94299,,1,1,1.266945,1.906564,-0.6740016
19.95411,,1,1,1.2673,1.906674,-0.6739025
19.96543,,1,1,1.267668,1.906704,-0.6738568
19.97633,,1,1,1.268136,1.90681,-0.673873
19.98749,,1,1,1.268705,1.906879,-0.6738861
19.9986,,1,1,1.269262,1.906802,-0.6738669
20.00961,,1,1,1.270015,1.906851,-0.6741435
20.02073,,1,1,1.270775,1.906922,-0.674271
20.03187,,1,1,1.271539,1.906908,-0.6744147
20.043,,1,1,1.272445,1.907013,-0.6748024
20.05416,,1,1,1.273376,1.907155,-0.6751221
20.06514,,1,1,1.274319,1.907235,-0.6753759
20.07646,,1,1,1.275497,1.907374,-0.6758658
20.08743,,1,1,1.276644,1.907574,-0.6762194
20.09853,,1,1,1.277917,1.907775,-0.6766264
20.10954,,1,1,1.279237,1.908091,-0.6770603
20.12073,,1,1,1.280607,1.908405,-0.677566
20.13185,,1,1,1.282018,1.908581,-0.6778328
20.14293,,1,1,1.283734,1.908902,-0.6785098
20.15408,,1,1,1.2855,1.909241,-0.6790469
20.16513,,1,1,1.28733,1.909479,-0.6794479
20.17628,,1,1,1.2895,1.909882,-0.6800472
20.18735,,1,1,1.291652,1.910311,-0.6805901
20.19848,,1,1,1.293993,1.910717,-0.6810194
20.20964,,1,1,1.296631,1.911241,-0.6816736
20.22066,,1,1,1.299491,1.911844,-0.6822527
20.23175,,1,1,1.30252,1.912415,-0.6827659
20.24296,,1,1,1.305941,1.912989,-0.6833959
20.25407,,1,1,1.309399,1.913553,-0.6839506
20.26506,,1,1,1.313209,1.914035,-0.6842807
20.27625,,1,1,1.317133,1.914614,-0.6846836
20.28724,,1,1,1.321354,1.915236,-0.6849865
20.29848,,1,1,1.325669,1.915917,-0.6852073
20.30947,,1,1,1.330046,1.916616,-0.6854356
20.32068,,1,1,1.334642,1.917355,-0.685541
20.33178,,1,1,1.339283,1.917947,-0.6852401
20.34285,,1,1,1.344233,1.918785,-0.6848523
20.35398,,1,1,1.349276,1.919646,-0.6845002
20.36509,,1,1,1.354391,1.920462,-0.6837932
20.37615,,1,1,1.359578,1.921402,-0.6830752
20.38726,,1,1,1.364765,1.922405,-0.6822279
20.39843,,1,1,1.36983,1.923326,-0.6810768
20.40944,,1,1,1.37482,1.92459,-0.6795403
20.42065,,1,1,1.379764,1.925761,-0.6783136
20.43218,,1,1,1.384495,1.926831,-0.6765879
20.44278,,1,1,1.389193,1.928186,-0.6748045
20.45399,,1,1,1.393878,1.929618,-0.6733081
20.46499,,1,1,1.398277,1.931037,-0.6714149
20.4761,,1,1,1.402319,1.932688,-0.6692527
20.48722,,1,1,1.406484,1.934266,-0.6675128
20.49828,,1,1,1.410569,1.935629,-0.6653969
20.50936,,1,1,1.414221,1.937114,-0.6627808
20.52059,,1,1,1.418136,1.938452,-0.6607515
20.53156,,1,1,1.421832,1.939634,-0.6584501
20.54276,,1,1,1.425305,1.940866,-0.6557772
20.55395,,1,1,1.428867,1.941996,-0.6535456
20.56497,,1,1,1.432366,1.943034,-0.6511933
20.57607,,1,1,1.435573,1.944108,-0.6484169
20.58721,,1,1,1.438883,1.945083,-0.6456935
20.59839,,1,1,1.442037,1.945647,-0.642826
20.60933,,1,1,1.4451,1.946237,-0.6401127
20.6206,,1,1,1.448184,1.946802,-0.6371099
20.63162,,1,1,1.451069,1.947079,-0.6342466
20.64271,,1,1,1.453711,1.947515,-0.6313555
20.65382,,1,1,1.45633,1.947945,-0.6282099
20.6649,,1,1,1.458896,1.948155,-0.6255558
20.67623,,1,1,1.461084,1.948173,-0.6227549
20.68709,,1,1,1.463445,1.948101,-0.6202391
20.69819,,1,1,1.465737,1.947962,-0.6176724
20.70928,,1,1,1.467918,1.947716,-0.6149709
20.72041,,1,1,1.470059,1.947351,-0.6124966
20.73155,,1,1,1.47227,1.947107,-0.6100851
20.74262,,1,1,1.474195,1.946653,-0.6075013
20.75384,,1,1,1.476103,1.945976,-0.6053216
20.7649,,1,1,1.477873,1.945343,-0.6028677
20.77598,,1,1,1.479504,1.944519,-0.6002579
20.7871,,1,1,1.481102,1.943597,-0.5977225
20.79843,,1,1,1.482735,1.942634,-0.5951618
20.80928,,1,1,1.484317,1.941505,-0.5924718
20.82044,,1,1,1.485866,1.940305,-0.5897801
20.83158,,1,1,1.487528,1.939307,-0.5873313
20.84259,,1,1,1.489054,1.937882,-0.5847982
20.85376,,1,1,1.49036,1.936556,-0.5822465
20.86484,,1,1,1.491637,1.935407,-0.5798404
20.87597,,1,1,1.492791,1.934032,-0.5773357
20.88696,,1,1,1.493795,1.932721,-0.5748684
20.89813,,1,1,1.494851,1.931606,-0.5726508
20.90922,,1,1,1.495815,1.930315,-0.5704535
20.92042,,1,1,1.496611,1.929329,-0.5682679
20.93141,,1,1,1.497372,1.928642,-0.5664362
20.9425,,1,1,1.49791,1.927959,-0.5646471
20.95383,,1,1,1.498284,1.927485,-0.5628501
20.96485,,1,1,1.498596,1.927312,-0.5612636
20.9759,,1,1,1.498936,1.927107,-0.5596832
20.98712,,1,1,1.499078,1.927276,-0.5582991
20.99821,,1,1,1.499364,1.927729,-0.5570503
21.0092,,1,1,1.499466,1.928257,-0.5558443
21.02026,,1,1,1.49951,1.928957,-0.5548093
21.0314,,1,1,1.499563,1.929939,-0.5538427
21.04248,,1,1,1.499493,1.930927,-0.5528144
21.05369,,1,1,1.499363,1.932008,-0.5520566
21.06484,,1,1,1.49929,1.933193,-0.5514334
21.07587,,1,1,1.499147,1.934197,-0.5507571
21.08698,,1,1,1.49893,1.935258,-0.5500015
21.09806,,1,1,1.498731,1.936411,-0.5496078
21.10908,,1,1,1.498236,1.937366,-0.5490139
21.12026,,1,1,1.497897,1.938342,-0.5485253
21.13139,,1,1,1.49762,1.939523,-0.5483689
21.14248,,1,1,1.49713,1.940624,-0.5479379
21.15362,,1,1,1.496804,1.941678,-0.5480399
21.16462,,1,1,1.496579,1.942799,-0.5479523
21.17576,,1,1,1.496157,1.943924,-0.5477682
21.18689,,1,1,1.495795,1.944862,-0.5480235
21.19798,,1,1,1.495542,1.945848,-0.5481422
21.20913,,1,1,1.495298,1.946701,-0.548264
21.22014,,1,1,1.494883,1.947594,-0.5485508
21.23122,,1,1,1.494703,1.948561,-0.5489178
